country,year,co2_per_dollar,co2_total,co2_per_capita,nuclear_usage,gdp,life_exp,nox_total,population,primary_completion,renewable_usage,income,region
Dominica,1985,0.175697326479975,47.671,0.651180898001557,NA,271324561.136298,NA,0.6640773531,73207,NA,NA,Upper middle income,Latin America & Caribbean
Dominica,1986,0.164090612481916,47.671,0.657250003446802,NA,290516314.607904,NA,0.6770277271,72531,NA,NA,Upper middle income,Latin America & Caribbean
Dominica,1987,0.154354601648391,47.671,0.663553353191726,NA,308840808.702232,71.9634146341463,0.6766228051,71842,NA,NA,Upper middle income,Latin America & Caribbean
Dominica,1988,0.165189243052915,55.005,0.772411953041622,NA,332981730.428901,NA,0.64910652,71212,100.056213378906,NA,Upper middle income,Latin America & Caribbean
Dominica,1989,0.176539290287965,58.672,0.829614547099912,NA,332345280.783083,NA,0.658529466,70722,NA,NA,Upper middle income,Latin America & Caribbean
Dominica,1990,0.171256486314521,60,0.852006475249212,NA,350351693.481595,NA,0,70422,NA,53.3333333333333,Upper middle income,Latin America & Caribbean
Dominica,1991,0.168979045877293,60,0.852551259644486,NA,355073610.982336,NA,0,70377,NA,51.6129032258064,Upper middle income,Latin America & Caribbean
Dominica,1992,0.220823947328001,80,1.13401185042384,NA,362279548.789933,73.9512195121951,0,70546,NA,51.6129032258064,Upper middle income,Latin America & Caribbean
Dominica,1993,0.216152007356454,80,1.1296563020701,NA,370109910.050814,NA,0,70818,NA,51.6129032258064,Upper middle income,Latin America & Caribbean
Dominica,1994,0.216077500626191,80,1.1260627216936,NA,370237529.442726,NA,0,71044,NA,50,Upper middle income,Latin America & Caribbean
Dominica,1995,0.262151426244819,100,1.40637085999578,NA,381458920.260123,NA,0,71105,NA,51.7857142857143,Upper middle income,Latin America & Caribbean
Dominica,1996,0.203406977012274,80,1.12782484880098,NA,393300176.695378,NA,0,70933,NA,60,Upper middle income,Latin America & Caribbean
Dominica,1997,0.248820432955393,100,1.41659111514053,NA,401896254.30773,75.9512195121951,0,70592,NA,51.5151515151515,Upper middle income,Latin America & Caribbean
Dominica,1998,0.263748027412474,110,1.56733112007181,NA,417064730.603546,NA,0,70183,NA,47.1428571428571,Upper middle income,Latin America & Caribbean
Dominica,1999,0.262817445996128,110,1.5752993068683,NA,418541469.281384,NA,0,69828,126.06298828125,43.2432432432432,Upper middle income,Latin America & Caribbean
Dominica,2000,0.303499873499329,130,1.8664752333094,NA,428336257.610623,NA,0,69650,119.427238464355,41.5584415584416,Upper middle income,Latin America & Caribbean
Dominica,2001,0.350415883803546,150,2.1529761306713,NA,428062787.485097,NA,0,69671,117.719680786133,33.3745364647713,Upper middle income,Latin America & Caribbean
Dominica,2002,0.28849123600238,120,1.71821305841924,NA,415957176.595167,76.5975609756098,0,69840,100.547203063965,44.9311639549437,Upper middle income,Latin America & Caribbean
Dominica,2003,0.316467494780452,140,1.99708995463753,NA,442383506.391784,NA,0,70102,94.5716171264648,36.3057324840764,Upper middle income,Latin America & Caribbean
Dominica,2004,0.350970125341001,160,2.27314702999133,NA,455879257.086468,NA,0,70387,95.1035766601563,29.4838145231846,Upper middle income,Latin America & Caribbean
Dominica,2005,0.348683243508768,160,2.26693114196656,NA,458869197.125547,NA,0,70580,93.3904495239258,23.5244519392917,Upper middle income,Latin America & Caribbean
Dominica,2006,0.353982298595427,170,2.40391413784326,NA,480250003.106217,NA,0,70718,84.3052062988281,22.805578342904,Upper middle income,Latin America & Caribbean
Dominica,2007,0.352415901644391,180,2.54248061358532,NA,510760153.444015,NA,0,70797,86.1508483886719,17.5059952038369,Upper middle income,Latin America & Caribbean
Dominica,2008,0.328988443795286,180,2.54133194030694,NA,547131680.138909,NA,0,70829,82.2328109741211,15.9442724458204,Upper middle income,Latin America & Caribbean
Dominica,2009,0.924671661554799,500,7.05736224028907,NA,540732479.201612,NA,0,70848,78.9699630737305,17.3005219985086,Upper middle income,Latin America & Caribbean
Dominica,2010,0.330657680850613,180,2.53961087517813,NA,544369631.871101,NA,0,70877,77.0392684936523,19.7000681663258,Upper middle income,Latin America & Caribbean
Dominica,2011,0.312987495392283,170,2.39733754512635,NA,543152689.812512,NA,0,70912,86.6826171875,29.6688741721854,Upper middle income,Latin America & Caribbean
Dominica,2012,0.465202221172357,250,3.52340953293683,NA,537400701.505626,NA,0,70954,97.3041305541992,22.3262032085562,Upper middle income,Latin America & Caribbean
Dominica,2013,0.319532647166087,170,2.39372562272068,NA,532027013.539049,NA,0,71019,96.4253768920898,25.5462769659012,Upper middle income,Latin America & Caribbean
Dominica,2014,0.323920856053755,180,2.53196607165464,NA,555691295.067858,NA,0,71091,100.857139587402,20.7968506074798,Upper middle income,Latin America & Caribbean
Dominica,2015,0.332878992321865,180,2.52897787144362,NA,540737037.037037,NA,0,71175,105.953582763672,16.1757892646767,Upper middle income,Latin America & Caribbean
Dominica,2016,0.324581093185563,180,2.52429635239177,NA,554560951.882352,NA,0,71307,113.926696777344,NA,Upper middle income,Latin America & Caribbean
Dominica,2017,0.328913013680923,170,2.37895326056535,NA,516853979.407808,NA,0,71460,NA,NA,Upper middle income,Latin America & Caribbean
Dominica,2018,0.340437315374973,180,2.51305391896797,NA,528731698.526467,NA,0,71626,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1971,0.400149340560108,3523.987,0.761580540464842,0,8806679513.87177,58.671,93.461422848,4627202,34.5599517822266,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1972,0.480908869961625,4675.425,0.983169045123672,0,9722060232.27037,59.229,96.36556026,4755464,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1973,0.543578798850377,5966.209,1.22146747030378,0,10975794149.1059,59.764,97.00977746,4884460,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1974,0.551568357846668,6417.25,1.27981864258353,0,11634550656.7002,60.277,100.30318646,5014187,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1975,0.518046091514703,6340.243,1.23239971294351,0,12238762349.2379,60.764,100.04250126,5144632,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1976,0.484827086901051,6332.909,1.20037693097515,0,13062201290.1117,61.226,106.76801946,5275767,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1977,0.40940748671572,5614.177,1.03822120256769,0,13712931937.413,61.663,107.87344226,5407496,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1978,0.389045713132414,5449.162,0.98367498279658,0,14006482570.1995,62.079,109.70543097,5539596,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1979,0.465100669643167,6809.619,1.20060964762339,0,14641172211.6514,62.477,110.56181899,5671801,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1980,0.408504071895927,6457.587,1.11262336255319,0,15807888939.8321,62.861,105.1052675,5803929,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1981,0.374164478171904,6167.894,1.03908408083364,0,16484445637.7451,63.234,112.15408346,5935895,52.3559799194336,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1982,0.378195292091107,6340.243,1.04490513729181,0,16764468338.4177,63.601,127.7020293,6067769,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1983,0.451154054133097,7913.386,1.27642319567034,0,17540318938.7398,63.964,128.9108588,6199657,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1984,0.419142798200526,7444.01,1.17566205920629,0,17760080888.8016,64.326,138.2055578,6331760,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1985,0.419583151676988,7293.663,1.12831135778142,0,17383116959.8892,64.692,106.1152537,6464229,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1986,0.454621743016528,8181.077,1.24012701594536,0,17995349157.118,65.065,105.0246117,6596967,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1987,0.492239486630459,9754.22,1.44937911687046,0,19816004739.4224,65.443,102.3185907,6729930,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1988,0.485836190172743,9834.894,1.43293987648756,0,20243230535.1792,65.822,103.9684665,6863438,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1989,0.490517106077051,10366.609,1.48139342832119,0,21134041752.1986,66.201,107.7766956,6997877,NA,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,1990,0.393367304883775,7860,1.10184480501903,0,19981325093.4069,66.574,70,7133491,NA,10.1135749053542,Upper middle income,Latin America & Caribbean
Dominican Republic,1991,0.408032204593429,8230,1.13198521184422,0,20169976554.1804,66.932,80,7270413,NA,13.6585365853659,Upper middle income,Latin America & Caribbean
Dominican Republic,1992,0.428828011063224,9620,1.29853668953324,0,22433236056.9181,67.272,90,7408339,NA,10.0161261422684,Upper middle income,Latin America & Caribbean
Dominican Republic,1993,0.395261271539205,9520,1.26151747566113,0,24085334652.0081,67.591,100,7546467,NA,21.7448159910331,Upper middle income,Latin America & Caribbean
Dominican Republic,1994,0.450799728193219,11140,1.44982103039588,0,24711638679.6605,67.887,100,7683707,62.5082397460938,10.2246594728463,Upper middle income,Latin America & Caribbean
Dominican Republic,1995,0.453734375531456,11850,1.51549274807945,0,26116601780.7669,68.164,110,7819239,NA,11.7765199926967,Upper middle income,Latin America & Caribbean
Dominican Republic,1996,0.45993529046205,12730,1.60070093851623,0,27677806561.0305,68.425,120,7952766,NA,13.6507936507937,Upper middle income,Latin America & Caribbean
Dominican Republic,1997,0.481135280508371,14500,1.79357620169296,0,30137054145.5185,68.677,130,8084407,NA,9.85351022664455,Upper middle income,Latin America & Caribbean
Dominican Republic,1998,0.516470464998033,16610,2.02205217722429,0,32160599929.1039,68.925,130,8214427,NA,11.2496430950795,Upper middle income,Latin America & Caribbean
Dominican Republic,1999,0.522145616644878,17790,2.13225289598058,0,34070955367.4169,69.175,210,8343288,73.2220230102539,14.2451067976935,Upper middle income,Latin America & Caribbean
Dominican Republic,2000,0.52328620362697,18660,2.2027271556477,0,35659262313.1757,69.429,290,8471317,78.8188323974609,9.1477836270695,Upper middle income,Latin America & Caribbean
Dominican Republic,2001,0.519209553205278,18970,2.20617335451973,0,36536307706.3798,69.69,290,8598599,NA,7.45918925251894,Upper middle income,Latin America & Caribbean
Dominican Republic,2002,0.54664056020556,20870,2.39198420533975,0,38178652517.3909,69.957,280,8724974,92.2333068847656,8.87108313063385,Upper middle income,Latin America & Caribbean
Dominican Republic,2003,0.497014725270379,18720,2.11517847326825,0,37664880029.0901,70.227,270,8850317,NA,12.0942517550566,Upper middle income,Latin America & Caribbean
Dominican Republic,2004,0.446510408304845,17250,1.92212464638478,0,38632918021.9757,70.499,260,8974444,88.6272201538086,16.5155013192612,Upper middle income,Latin America & Caribbean
Dominican Republic,2005,0.441392271580321,18660,2.05116660375396,0,42275321072.5494,70.771,250,9097262,NA,17.7923237131806,Upper middle income,Latin America & Caribbean
Dominican Republic,2006,0.440267018442091,20320,2.20421988785597,0,46153809276.7054,71.041,250,9218681,85.8062210083008,15.3819588340931,Upper middle income,Latin America & Caribbean
Dominican Republic,2007,0.415115584936898,20580,2.20369604157083,0,49576553487.2134,71.304,250,9338856,92.6830978393555,14.1306519278151,Upper middle income,Latin America & Caribbean
Dominican Republic,2008,0.401424999459682,20540,2.17168835235992,0,51167715084.1298,71.559,250,9458079,NA,11.6078535420536,Upper middle income,Latin America & Caribbean
Dominican Republic,2009,0.380044536562296,19630,2.04975891577256,0,51651841064.6387,71.806,240,9576736,93.8494033813477,13.0465644520159,Upper middle income,Latin America & Caribbean
Dominican Republic,2010,0.368838676065979,20640,2.12890674759263,0,55959424375.3002,72.046,240,9695117,92.6957397460938,11.8888078020301,Upper middle income,Latin America & Caribbean
Dominican Republic,2011,0.36161778220038,20870,2.12672314762363,0,57712869851.172,72.284,240,9813219,93.0707397460938,12.0896170793769,Upper middle income,Latin America & Caribbean
Dominican Republic,2012,0.36504020823761,21640,2.1790537750999,0,59281140848.7752,72.523,230,9930916,93.521369934082,14.476588823051,Upper middle income,Latin America & Caribbean
Dominican Republic,2013,0.341798032394972,21250,2.11480115992614,0,62171218046.8145,72.763,230,10048226,94.2355422973633,16.5696884006743,Upper middle income,Latin America & Caribbean
Dominican Republic,2014,0.32033859873728,21320,2.09735546299122,0,66554577200.624,73.003,220,10165182,95.2600479125977,13.3393726644774,Upper middle income,Latin America & Caribbean
Dominican Republic,2015,0.3295167228391,23450,2.28075678330622,NA,71164825256.6849,73.241,220,10281675,99.5260772705078,11.6324429755648,Upper middle income,Latin America & Caribbean
Dominican Republic,2016,0.322249863758843,24460,2.35243473147717,NA,75903833487.1251,73.471,220,10397738,99.1580276489258,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,2017,0.294413662864463,23390,2.22484096287008,NA,79446041234.7367,73.689,220,10513111,95.3280868530273,NA,Upper middle income,Latin America & Caribbean
Dominican Republic,2018,0.295552419724991,25120,2.36375764821923,NA,84993382978.8095,73.892,220,10627147,93.1275177001953,NA,Upper middle income,Latin America & Caribbean
Ecuador,1971,0.229093921332311,4224.384,0.676180459104645,0,18439528973.2386,58.718,138.4356708,6247421,55.7048110961914,NA,Upper middle income,Latin America & Caribbean
Ecuador,1972,0.237273862781201,4594.751,0.714649490922682,0,19364758284.5524,59.232,132.9233159,6429377,54.9384994506836,NA,Upper middle income,Latin America & Caribbean
Ecuador,1973,0.238470027255327,5262.145,0.7955060137509,0,22066274158.4958,59.745,133.9237727,6614840,58.5163383483887,NA,Upper middle income,Latin America & Caribbean
Ecuador,1974,0.248206706669479,6090.887,0.895288016602602,0,24539574622.0139,60.258,145.5258916,6803271,61.3070487976074,NA,Upper middle income,Latin America & Caribbean
Ecuador,1975,0.270391834493248,7363.336,1.05275772622142,0,27232094540.8722,60.774,155.2189034,6994331,65.2212371826172,NA,Upper middle income,Latin America & Caribbean
Ecuador,1976,0.277346109211269,8111.404,1.12849700478339,0,29246503666.7275,61.298,157.597614,7187794,69.5995025634766,NA,Upper middle income,Latin America & Caribbean
Ecuador,1977,0.251863685733199,7484.347,1.0136291862915,0,29715863873.7949,61.834,168.4216329,7383713,71.3523712158203,NA,Upper middle income,Latin America & Caribbean
Ecuador,1978,0.331891691925288,10425.281,1.37493934933425,0,31411696205.8418,62.382,172.7459221,7582357,70.456298828125,NA,Upper middle income,Latin America & Caribbean
Ecuador,1979,0.37340022538094497,12167.106,1.56307686694654,0,32584624145.8131,62.942,157.8689725,7784074,74.3539962768555,NA,Upper middle income,Latin America & Caribbean
Ecuador,1980,0.397809853058047,13443.222,1.68267899400915,0,33793084551.9767,63.512,162.68075871,7989178,77.3646621704102,NA,Upper middle income,Latin America & Caribbean
Ecuador,1981,0.467701225601377,16692.184,2.0362162415366,0,35689844469.6974,64.089,168.45555093,8197648,81.1612930297852,NA,Upper middle income,Latin America & Caribbean
Ecuador,1982,0.537143017691322,19288.42,2.29367483705132,0,35909281820.1435,64.669,174.44577393,8409396,83.9303283691406,NA,Upper middle income,Latin America & Caribbean
Ecuador,1983,0.546438444607111,19556.111,2.26748192436653,0,35788314663.8059,65.246,168.25154613,8624594,87.658332824707,NA,Upper middle income,Latin America & Caribbean
Ecuador,1984,0.578786824937234,21257.599,2.40376411367357,0,36727855721.8459,65.814,188.87329793,8843463,90.0085678100586,NA,Upper middle income,Latin America & Caribbean
Ecuador,1985,0.509034748091321,19431.433,2.14330671402257,0,38173097362.9211,66.371,197.89000443,9066100,90.5357971191406,NA,Upper middle income,Latin America & Caribbean
Ecuador,1986,0.386794443299345,15276.722,1.6439874345721,0,39495712166.1056,66.911,204.16824533,9292481,NA,NA,Upper middle income,Latin America & Caribbean
