"CountryCode","SeriesCode","DESCRIPTION",
"IND","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"IND","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IND","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IND","IT.NET.BBND","Department of Telecommunications (DOT). Ministry of Communications and Information Technology.",
"IND","CM.MKT.TRNR","Source: BSE India: https://www.bseindia.com/markets/equity/EQReports/allindiamktcap.aspx",
"IND","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"IND","DT.DOD.DPPG.CD","Data prior to 2003 are mechanically adjusted from fiscal year to calendar year.",
"IND","SP.DYN.CBRT.IN","Data source: United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",
"IND","DT.DOD.DPNG.CD","Data prior to 2003 are mechanically adjusted from fiscal year to calendar year.",
"IND","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"IND","CM.MKT.LCAP.CD","Source: BSE India: https://www.bseindia.com/markets/equity/EQReports/allindiamktcap.aspx",
"IND","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IND","SM.POP.NETM","Data source: United Nations World Population Prospects",
"IND","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2020 are based on reports provided by the country. Short-term debt data for 2020 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"IND","IT.CEL.SETS.P2","Department of Telecommunications (DOT). Ministry of Communications and Information Technology.",
"IND","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"IND","SP.POP.GROW","Data source: United Nations World Population Prospects",
"IND","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IND","CM.MKT.TRAD.CD","Source: BSE India: https://www.bseindia.com/markets/equity/EQReports/allindiamktcap.aspx",
"IND","CM.MKT.LDOM.NO","Source: World Federation of Exchanges & BSE India: https://www.bseindia.com/markets/equity/EQReports/allindiamktcap.aspx",
"IND","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IND","IT.NET.BBND.P2","Department of Telecommunications (DOT). Ministry of Communications and Information Technology.",
"IND","MS.MIL.XPND.CN","1960-1987 SIPRI estimates.",
"IND","ST.INT.DPRT","Includes overnight visitors (tourists) only. Departures of nationals only, irrespective of purpose.",
"IND","IS.RRS.GOOD.MT.K6","Source: OECD",
"IND","IS.RRS.PASG.KM","Source: OECD",
"IND","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IND","IT.NET.USER.ZS","Department of Telecommunications (DOT). Ministry of Communications and Information Technology.",
"IND","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"IRL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRL","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","SP.DYN.AMRT.MA","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"IRL","SP.DYN.AMRT.FE","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"IRL","SM.POP.NETM","Data source: United Nations World Population Prospects",
"IRL","IT.NET.BBND.P2","Commission for Communications Regulation.",
"IRL","IS.RRS.GOOD.MT.K6","Source: OECD",
"IRL","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","MS.MIL.XPND.CD","1994-2000 SIPRI estimates.",
"IRL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRL","IT.NET.USER.ZS","Commission for Communications Regulation.",
"IRL","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects",
"IRL","IT.MLT.MAIN.P2","Commission for Communications Regulation.",
"IRL","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IRL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IRL","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IRL","PA.NUS.FCRF","Data are reported in Irish pounds.",
"IRL","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","IT.MLT.MAIN","Commission for Communications Regulation.",
"IRL","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","IT.NET.BBND","Commission for Communications Regulation.",
"IRL","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IRL","SP.DYN.CDRT.IN","Data source: Eurostat",
"IRL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"IRL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"IRL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","SP.DYN.TFRT.IN","Data source: Eurostat, Central Statistics Office Ireland",
"IRL","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","MS.MIL.XPND.ZS","1988-2000 SIPRI estimates.",
"IRL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IRL","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Including tourists from North Ireland.",
"IRL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"IRL","SP.POP.TOTL","Data source: Eurostat",
"IRL","SP.DYN.CBRT.IN","Data source: Eurostat",
"IRL","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
